05:14:25 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s00 (free 1215G, running 18)
05:14:45 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s01 (free 1195G, running 19)
05:15:05 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s02 (free 1157G, running 19)
05:15:25 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s03 (free 1144G, running 19)
05:15:51 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s02_b (free 1086G, running 19)
05:16:12 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s03_b (free 1109G, running 19)
05:17:10 start <WORKDIR>/runs/glm52_ib_passkey_65536_s00 (free 1164G, running 19)
05:17:30 start <WORKDIR>/runs/glm52_ib_number_string_65536_s00 (free 1218G, running 19)
05:17:50 start <WORKDIR>/runs/glm52_ib_longbook_choice_eng_65536_s00 (free 1275G, running 18)
05:18:11 start <WORKDIR>/runs/glm52_ib_longbook_qa_eng_65536_s00 (free 1251G, running 18)
05:18:31 start <WORKDIR>/runs/glm52_ib_longbook_qa_eng_65536_ld00 (free 1268G, running 19)
05:18:51 start <WORKDIR>/runs/glm52_ib_longbook_qa_eng_65536_ld01 (free 1224G, running 19)
05:28:25 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s00 (free 1421G, running 19)
05:28:46 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s01 (free 1445G, running 19)
05:29:06 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s02 (free 1441G, running 18)
05:29:26 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s03 (free 1423G, running 18)
05:29:46 start <WORKDIR>/runs/glm52_lb1_gov_report_65536_s00 (free 1422G, running 18)
05:30:06 start <WORKDIR>/runs/glm52_lb1_gov_report_65536_s01 (free 1435G, running 19)
05:31:02 start <WORKDIR>/runs/glm52_lb1_gov_report_65536_s02 (free 1375G, running 19)
05:31:25 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s00_b (free 1460G, running 19)
05:31:45 start <WORKDIR>/runs/glm52_ruler_niah_single_2_65536_s01_b (free 1438G, running 19)
05:32:05 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s00_b (free 1451G, running 19)
05:32:25 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s01_b (free 1378G, running 18)
05:32:45 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s02_b (free 1432G, running 19)
05:33:05 start <WORKDIR>/runs/glm52_ruler_qa_1_65536_s03_b (free 1458G, running 19)
05:33:26 start <WORKDIR>/runs/glm52_lb1_gov_report_65536_s00_b (free 1446G, running 19)
05:34:19 start <WORKDIR>/runs/glm52_lb2_single-document_65536_s00 (free 1488G, running 19)
05:34:39 start <WORKDIR>/runs/glm52_lb2_long-dialogue_65536_s01 (free 1497G, running 19)
05:34:59 start <WORKDIR>/runs/glm52_lb2_multi-document_65536_s02 (free 1502G, running 18)
05:35:20 start <WORKDIR>/runs/glm52_lb2_code_65536_s03 (free 1493G, running 18)
05:35:40 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld00 (free 1490G, running 18)
05:36:00 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld01 (free 1476G, running 19)
05:37:29 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld02 (free 1339G, running 19)
05:37:49 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld03 (free 1424G, running 19)
05:38:43 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld04 (free 1368G, running 18)
05:39:03 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld05 (free 1322G, running 19)
05:39:23 start <WORKDIR>/runs/glm52_lb1_gov_report_65536_s01_b (free 1260G, running 18)
05:39:44 start <WORKDIR>/runs/glm52_lb1_gov_report_65536_s02_b (free 1218G, running 19)
05:42:20 start <WORKDIR>/runs/glm52_lb2_single-document_65536_s00_b (free 1199G, running 19)
05:42:40 start <WORKDIR>/runs/glm52_lb2_long-dialogue_65536_s01_b (free 1196G, running 19)
05:43:01 start <WORKDIR>/runs/glm52_lb2_multi-document_65536_s02_b (free 1183G, running 19)
05:48:21 start <WORKDIR>/runs/glm52_lb2_code_65536_s03_b (free 958G, running 19)
05:48:42 start <WORKDIR>/runs/glm52_ib_longbook_qa_eng_65536_ld00_b (free 1024G, running 19)
05:53:54 start <WORKDIR>/runs/glm52_ib_passkey_65536_s00_b (free 1297G, running 19)
05:54:15 start <WORKDIR>/runs/glm52_ib_number_string_65536_s00_b (free 1363G, running 17)
05:54:35 start <WORKDIR>/runs/glm52_ib_longbook_choice_eng_65536_s00_b (free 1389G, running 16)
05:54:55 start <WORKDIR>/runs/glm52_ib_longbook_qa_eng_65536_s00_b (free 1374G, running 16)
05:55:15 start <WORKDIR>/runs/glm52_ib_longbook_qa_eng_65536_ld01_b (free 1406G, running 16)
05:55:35 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld00_b (free 1367G, running 16)
05:55:56 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld01_b (free 1352G, running 18)
05:56:16 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld02_b (free 1314G, running 19)
05:58:10 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld03_b (free 1345G, running 18)
05:58:30 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld04_b (free 1344G, running 18)
06:05:04 start <WORKDIR>/runs/glm52_ib_longbook_sum_eng_65536_ld05_b (free 1582G, running 17)
QUEUE_DONE 06:31:15
